OBJECTID,FACILITYID,INSTALLDATE,MATERIAL,DIAMETER,WATERTYPE,TRANSMISS,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,Shape_Length,GlobalID,geometry,ResourceID
4216,WM-4216,19670101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,67.23518316977068,{2089A456-FC79-44D3-BE40-11E5DFAF58D2},"LINESTRING (-88.17474107463916 41.76637247317182,-88.17478751905907 41.76655368177834)",ffd7726e-582d-4eaa-a920-7db4a783bd49
4217,WM-4217,19970101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,175.16662551919342,{87A6D643-7A07-4A62-9585-AAD888BF8305},"LINESTRING (-88.15455932718855 41.7910132613523,-88.15456908905139 41.790532606885556)",2a878ed2-6dae-488d-97e8-01b75e7bb7db
4218,WM-4218,19970101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,218.57005986706685,{87A6D5CD-2C66-45B0-B041-9D1EE4EC90D4},"LINESTRING (-88.15456908905139 41.790532606885556,-88.15457733156431 41.790125034160745,-88.15458122804569 41.789932853548265)",bc84d385-c0e0-4f2e-8627-8d8f1b9bfde3
4219,WM-4219,19730101,Ductile Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,195.6244141667284,{5F914EBF-1051-424B-8168-0C823E1FFE84},"LINESTRING (-88.14871193207027 41.78410967917987,-88.14829436089153 41.78429475846061,-88.14819062379536 41.78433302870398,-88.14810619458814 41.78435485785415,-88.14807920296303 41.784355511213846)",5e7fe153-c35c-435f-b7b4-81ff2c625069
4220,WM-4220,19730101,Ductile Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,24.93474088882444,{72540BA5-7F8F-47CD-9832-A1E8F5ED03DC},"LINESTRING (-88.14807920296303 41.784355511213846,-88.14798782410493 41.78435772457944)",e3770050-a15b-4949-aabd-c68e3ca0238d
4221,WM-4221,19690101,Cast Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,344.02772521708437,{4001DBEB-4A4D-42A7-9235-6EA352556A49},"LINESTRING (-88.16580291365217 41.784718522726855,-88.16478259401902 41.785013915841134,-88.16462604933427 41.7850583908595)",d51a689c-d6ce-46be-89a2-c747a8f370e0
4222,WM-4222,19690101,Cast Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,185.65582729332672,{06A3D0C1-6C43-4E0C-BF35-84ABE7DAB4E6},"LINESTRING (-88.16183328302624 41.785783630318775,-88.16165879363285 41.785817039657644,-88.1614456406607 41.785853290957505,-88.16116823519324 41.785891455200805)",fae4af33-f62a-4250-8b90-48a1a00bc0ee
4223,WM-4223,19690101,Cast Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,9.740636483163557,{73AC8D07-84F8-47E4-ABEC-D30DBF0CD7C0},"LINESTRING (-88.16116823519324 41.785891455200805,-88.16113351920201 41.78589773721935)",7ab1800b-1f9b-46a1-b79c-623c03fdb9cb
4224,WM-4224,19690101,Cast Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20170203220325,Esri,104.28896170348148,{F0CF285B-FC1F-4D03-B744-7714AEB6A637},"LINESTRING (-88.13565980026084 41.78641886126818,-88.13556039761318 41.78650601990341,-88.1354120999052 41.78663690403961)",32eddea0-9af9-4c62-82eb-651bb2dfe179
4225,WM-4225,19690101,Cast Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,171.4092329100143,{D1411AA2-A91E-4211-A61D-D57FF396E713},"LINESTRING (-88.1354120999052 41.78663690403961,-88.13524764215843 41.7867820497635,-88.13500559477109 41.78699567160951)",101214f7-2a92-44de-9591-c36866a948dc
4226,WM-4226,19690101,Cast Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,22.114934918247894,{613CD25D-7CA6-4623-A7ED-1BAD1B2EC74E},"LINESTRING (-88.16590514228172 41.784689856554195,-88.16582916868803 41.78471106909377)",178aaf59-7145-4525-afd5-bd6c9191aaf4
4227,WM-4227,19690101,Cast Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,7.658279695917203,{FA18E289-2E14-450C-A003-EEC365F1D043},"LINESTRING (-88.16582916868803 41.78471106909377,-88.16580291365217 41.784718522726855)",52077a0d-51ca-4657-b645-5ead9cba7ed2
4228,WM-4228,19650101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20160204212652,Esri,134.50596043712048,{991DC6CB-4308-4B79-8A0C-790637B21434},"LINESTRING (-88.12773349461429 41.77075493039027,-88.12774884280785 41.770782682776364,-88.1277724811991 41.77082478649553,-88.1277896306576 41.770868498356535,-88.12780151043408 41.77091353242669,-88.12780251697619 41.77091734096796,-88.12780443572208 41.77096882993727,-88.12778682262008 41.771070719675635,-88.12778042924606 41.77109361530768,-88.12777484010398 41.771113616806424)",3c92d878-dba5-44dd-b251-30924228cbab
4229,WM-4229,19920101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,3.3812409836149153,{68D81F95-8A2C-4E10-B700-A6B6FB18BA71},"LINESTRING (-88.1239738475027 41.790145855815695,-88.12398322836316 41.790139788268625)",1b8ad0df-2c2a-4a51-bd2c-fdc8e2fbedc7
4230,WM-4230,19840101,Ductile Iron,16",Potable Water,No,True,True,Our Agency,Our Agency,20160204212654,Esri,68.15700697550875,{68611DB3-D090-4AB1-BEE9-C2F2C40AED41},"LINESTRING (-88.1221971589537 41.788913102249154,-88.12237352640547 41.7887805769989)",8e7bacc1-d7b4-4257-9ac2-7efab50f5839
4231,WM-4231,19860101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,6.785382101976917,{65ABD8A4-8EEE-4FDC-8866-5E7EEBBC3746},"LINESTRING (-88.12239280033873 41.78879235310429,-88.12237352640547 41.7887805769989)",9dcd5181-2965-4269-82a7-722020bf9014
4232,WM-4232,19840101,Ductile Iron,16",Potable Water,No,True,True,Our Agency,Our Agency,20160204212655,Esri,3.3937866158099403,{0619A036-E862-42FF-8629-941D2895B888},"LINESTRING (-88.12219000706969 41.78892072417086,-88.1221971589537 41.788913102249154)",bfbe78e9-4891-4fa3-8774-2cc0e2490775
4233,WM-4233,19860101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,5.29848184090331,{DE1FDDF6-600A-4247-BEDB-84949C07557D},"LINESTRING (-88.12220463605378 41.788930293087695,-88.12219000706969 41.78892072417086)",d4d3471d-91e8-4092-80f2-bc2e10100a88
4234,WM-4234,19810101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,222.71992484837295,{CFAAF32E-1230-4329-B4AA-92168BA655AF},"LINESTRING (-88.14494617277605 41.78749978601949,-88.14493317670629 41.787749134335016,-88.1449289958254 41.787829379431386,-88.14492194160259 41.787960740557985,-88.14491434134231 41.78811053209201)",d3caf8bd-57f9-4ba8-b08d-466c9b62d5c4
4235,WM-4235,19990101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,274.85288815212976,{3826EABA-5539-4198-9464-9A8FC518158E},"LINESTRING (-88.14713257664984 41.78669769576128,-88.1461786369758 41.7867179164538,-88.14612515747156 41.78671905021112)",705176b7-61f7-4887-b7f5-7eaf1c26c7a0
4236,WM-4236,19990101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20160204212429,Esri,63.15913331986076,{A5DE3431-D469-4E7A-8F7F-61172F15E142},"LINESTRING (-88.14612515747156 41.78671905021112,-88.14598600031265 41.78672199894401,-88.14589365997297 41.78672395517154)",82df954a-e5af-474b-b3a9-0009a6bbdb2b
4238,WM-4238,19930101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20160204212426,Esri,233.23303763357757,{78F45FE7-D780-4986-84BF-C1BD7D2930F8},"LINESTRING (-88.16622470483118 41.779481738861094,-88.16617977076423 41.77944401399973,-88.1660318696613 41.779446516016826,-88.16553263313352 41.77945496174222,-88.1653923415187 41.77945509979182)",5cd6fa72-a6bb-42cd-854b-fc22341dee62
4239,WM-4239,19930101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,117.27908506155147,{C494109C-F2F9-4EA3-86B7-5ACE0FFCF574},"LINESTRING (-88.1653923415187 41.77945509979182,-88.16505453706463 41.7794647624999,-88.16500207385482 41.77952127347557)",1169dae9-8d31-405d-88b9-bf40709c84de
4240,WM-4240,20020101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,195.13444892077342,{75D15C43-1084-4CF1-A987-3380BFC6A233},"LINESTRING (-88.15112568585803 41.77455928254801,-88.15112427081131 41.77458795869676,-88.15109914716534 41.775094423074066)",fb74c438-c2c0-4266-a5ae-5674f0da8c85
4241,WM-4241,20020101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,32.73817425710133,{2CC04F60-E2C3-4811-8D65-B42E43BC361A},"LINESTRING (-88.15109914716534 41.775094423074066,-88.1510946916594 41.775184204794)",0d126973-6e7a-468a-990e-d2c8dac3f0fd
4242,WM-4242,20020101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20170111091357,Esri,269.4765253909638,{C87A1AA2-274D-4B42-82B5-6A278F4B6F25},"LINESTRING (-88.14953816891939 41.7740768256802,-88.14953655686796 41.77395981899366,-88.14953482250853 41.77383383547932,-88.14953593951908 41.77381500345065,-88.1495397688147 41.77375023288303,-88.14954548474941 41.773653614052385,-88.14956417030483 41.77333779800846)",6b905f90-5bff-4db7-9fde-d24527e85539
4243,WM-4243,20020101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20170111091357,Esri,96.4924573471468,{9C886DAD-480E-4D90-ACB3-3B5C24663BAE},"LINESTRING (-88.14956417030483 41.77333779800846,-88.14957544517577 41.77314725396734,-88.14957807766628 41.77307320592483)",783ff14c-6e99-42b8-8376-504e90bef810
4244,WM-4244,19940101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,140.0996625988403,{D2FB672A-A53C-4767-A960-166DFAC835F0},"LINESTRING (-88.14969515067186 41.77086466787594,-88.14971472961577 41.770480470390474)",949fd1e8-ddcc-40c6-b2b6-eb8134d39d0a
4245,WM-4245,19940101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,133.7244626354028,{B35136A1-B9E0-4F46-8F47-BBA9E506423E},"LINESTRING (-88.14971472961577 41.770480470390474,-88.14973341537515 41.770113755629716)",50f12a65-06ed-4f06-b7aa-121b3106a579
4246,WM-4246,20010101,Polyvinyl Chloride,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,17.407299703277108,{B645DA86-EF94-49AF-8711-0D2657A5903F},"LINESTRING (-88.1483850757572 41.76813318455935,-88.14839357384875 41.768085839041774)",46f1a245-875c-4205-8574-f8ef8cbddc1f
4247,WM-4247,19960101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,174.5053495475713,{54CCAB60-7445-473A-A112-5AA379CDFB2A},"LINESTRING (-88.18139838459474 41.780452469141395,-88.18140326464587 41.780472890430026,-88.1814247430808 41.78056277867887,-88.18151102785475 41.780923885236945)",3c46b6ab-1e72-428d-8eb0-0038c3a4f79d
4248,WM-4248,000000,Polyvinyl Chloride,Unknown,Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,13.190570443919638,{8C3695B1-2DAB-4784-AB72-9B8CD5950B6D},"LINESTRING (-88.18139984092997 41.780565756564265,-88.18135212974443 41.780571676372176)",f1fd7fad-7520-4ec9-a1c9-85260603a92a
4249,WM-4249,19960101,Polyvinyl Chloride,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,492.2762697455764,{95F9401D-5F37-409F-BEA1-ECD84FAB6188},"LINESTRING (-88.18149248866119 41.7809244234632,-88.1813181311257 41.78093634419324,-88.18122315001824 41.78098060277894,-88.18121821831207 41.7813948334943,-88.18085942238982 41.78156142383885,-88.18039859731644 41.781775380435924)",61ae921b-4d0a-4d6b-a619-56626bf8bcfa
4250,WM-4250,19960101,Ductile Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,453.0724363701692,{78D43C3D-5C55-4EF6-A4D0-FFDAA1F2269F},"LINESTRING (-88.18151102785475 41.780923885236945,-88.18191089106601 41.780889406834326,-88.18196993881952 41.78091458676815,-88.18203439047005 41.78124407130532,-88.18216137233954 41.78139495023424,-88.182321532779 41.78148669267285,-88.18262742749478 41.78148666847084)",a0e44ed8-61f1-4678-a62e-b019b549cfec
4251,WM-4251,20010101,Polyvinyl Chloride,10",Potable Water,No,True,True,Our Agency,Our Agency,20170203204911,Esri,250.8134348667429,{6C6FE8FF-7BA2-440F-8894-B08E4C9B9500},"LINESTRING (-88.1828426118635 41.78089907106865,-88.18255591281815 41.78108781553883,-88.18260737959109 41.781397358569805,-88.18261010954109 41.78141510470558,-88.18262742749478 41.78148666847084)",d4e48ed9-2c34-491c-b8e2-7c4193894385
4252,WM-4252,19970101,Ductile Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,166.7930906656775,{71070570-EA85-4527-9864-6AC2C7EB68F0},"LINESTRING (-88.18250526882954 41.780398613804884,-88.18252436060806 41.78039832554107,-88.1825540421674 41.78042597233601,-88.18285986330164 41.780419248714544,-88.18289763508191 41.78055111315241,-88.18285472571027 41.78058134067419)",af5f9352-b9b2-4655-9a01-57e9c01186d6
4253,WM-4253,19960101,Ductile Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,74.54847869857645,{2B12B5DA-4C40-4B08-88EA-5FA6B61D8B67},"LINESTRING (-88.18230982241282 41.78034293789532,-88.182286437572 41.78037396428172,-88.18240130293604 41.78040370747876,-88.18250526882954 41.780398613804884)",10bd2117-a5b6-48fc-b20c-2e7107253e6f
4254,WM-4254,19960101,Polyvinyl Chloride,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,110.79276793537336,{5808C3B3-8FC0-4CE7-9FA2-BDB55A250DC4},"LINESTRING (-88.18285472571027 41.78058134067419,-88.18284411549922 41.78085070553055,-88.18284406715658 41.78088527310918)",b131065b-5ff0-4024-b46e-15714b53c473
4255,WM-4255,19800101,Polyvinyl Chloride,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,1256.3659784531353,{B743F706-FC51-4649-854B-9BF25FE54E60},"LINESTRING (-88.1585948617581 41.78074846666159,-88.15856813774877 41.78008408050537,-88.1584654270959 41.78008533778866,-88.15720141000105 41.78012628400647,-88.15655685163787 41.78013321363821,-88.15593109148851 41.78015817234287,-88.15578174287124 41.780164022684716,-88.15574754589352 41.780165360891644,-88.15575673729148 41.78032794555967,-88.15578539910966 41.78083491135762)",f4e6d137-525c-4a9a-b918-de2f44b8b5ea
4256,WM-4256,19690101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,225.4616883621568,{045B40B3-1E16-41FB-A917-7723DC0B036B},"LINESTRING (-88.1729453684589 41.78755944417594,-88.17270042383393 41.78776237848828,-88.17260620172333 41.78784265803771,-88.1724084840297 41.78802958631794)",d9e5cccf-9883-4bad-8599-9a8d36abc7b1
4257,WM-4257,19740101,Polyvinyl Chloride,12",Potable Water,No,True,True,Our Agency,Our Agency,20160203120705,Esri,462.7719469595708,{DE910C0C-58EE-43D6-89D2-A9AAB524BBE7},"LINESTRING (-88.15290726939858 41.7700240580845,-88.15267469379043 41.77001813916582,-88.15194853750091 41.769999654030315,-88.1517198008132 41.76999383017609,-88.15162688360063 41.76994112447346,-88.15156402548992 41.769905468742046,-88.15148606181032 41.76990295400227,-88.15137849407154 41.769899483861714,-88.15125147331489 41.769895384950814)",aca549a4-9ba6-4af8-b8e3-789909e33a54
4258,WM-4258,20080101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,383.2453843681043,{31B90943-EF3E-47D1-804E-27C20EC5BB89},"LINESTRING (-88.15125147331489 41.769895384950814,-88.15118798792886 41.76989406882937,-88.15108511296377 41.769891935692385,-88.15096227443577 41.76988938632082,-88.15090182208628 41.76988813157856,-88.15079147162452 41.76988584315053,-88.15063367883229 41.76988256801556,-88.15061709583988 41.76988222381575,-88.15036574848511 41.769877010468385,-88.1501940113064 41.76987344601424,-88.15012731496299 41.769872061162864,-88.14988383165925 41.76986700696066,-88.1498471059195 41.76986624603025)",c3cb7987-cadb-4cb1-b004-642daad0b074
4259,WM-4259,20080101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20170203223940,Esri,429.2239480728846,{AA4216E4-950B-4012-8072-4FC47E50ABF1},"LINESTRING (-88.1498471059195 41.76986624603025,-88.14974772979764 41.76986069859874,-88.14965994342252 41.769855798064356,-88.14965477265355 41.76985551068494,-88.1494251095456 41.769850060735216,-88.14928556432643 41.769846740926944,-88.14873541596353 41.769831513711644,-88.1484350225003 41.76981812575032,-88.14840151370956 41.76981663303655,-88.1483390540825 41.7697781562399,-88.14830408392748 41.76975661362427)",9d327a55-6125-4be4-b999-f8874d849d1d
4260,WM-4260,000000,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20170203223940,Esri,26.30078742947965,{55A5855A-5F93-4804-9DCE-9749235005B0},"LINESTRING (-88.15290726939858 41.7700240580845,-88.1529075518178 41.77001769655113,-88.15291047707431 41.769951920500446)",d2fe24a8-1051-42b1-8ab2-438e4d4532cc
4261,WM-4261,000000,Ductile Iron,Unknown,Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,34.22555321355081,{ECA894B2-7865-487A-8F61-723D1D939574},"LINESTRING (-88.15241952495836 41.7699477919206,-88.15241735095468 41.76985388045881)",82d0b06a-bee3-4934-8dd8-fb3fc70b9556
4262,WM-4262,20080101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,45.39315743130335,{EE3CBE6D-A482-4CC2-8806-2E2E455AA3D0},"LINESTRING (-88.14966208851274 41.7699803606451,-88.14965994342252 41.769855798064356)",a41ad073-4d04-425f-bc42-c328e31985a4
4263,WM-4263,19740101,Ductile Iron,Unknown,Potable Water,No,True,True,Our Agency,Our Agency,20160203120702,Esri,307.1785065524015,{95C507D7-D746-4400-895D-5FDD6111CA50},"LINESTRING (-88.14966208851274 41.7699803606451,-88.1496616808194 41.769997218421494,-88.14965917324193 41.77010092111581,-88.14965214688048 41.77039147375636,-88.14967374443802 41.770407713945424,-88.14967358597536 41.77046326888924,-88.14964573146658 41.77047248370894,-88.14962819088613 41.77078032092393,-88.14962691462442 41.77080272715613)",da292257-f534-407a-ac4a-5df3cdb71317
4264,WM-4264,20080101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,51.72324790648495,{1ED84A43-298D-4DDE-B25D-DF61390A23DC},"LINESTRING (-88.15144602258053 41.768005802984895,-88.1514426956255 41.76814772585178)",e6e3bb56-951f-47ad-9994-e845491d6118
4265,WM-4265,20080101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,636.3788035333096,{E66DA677-A1FE-4F13-9A93-113C722947C3},"LINESTRING (-88.1514426956255 41.76814772585178,-88.1514344482012 41.7682812567267,-88.15142517100756 41.76843147963367,-88.151423254067 41.76846251757976,-88.15138912259482 41.76850413332336,-88.15138511119348 41.76856177013324,-88.15138267685555 41.76859671844373,-88.15140731519635 41.76863147913154,-88.15140414684802 41.76869678838457,-88.15139760731164 41.76883151042999,-88.15139091070037 41.7689694591307,-88.15138431494002 41.76910533084574,-88.15137776754948 41.76924024824711,-88.15137787905351 41.76929570009079,-88.15137835135411 41.76953331700646,-88.15137904648878 41.76988147384114)",c5227c2d-c590-4c9a-a0d6-35e081b20d0c
4266,WM-4266,20080101,Ductile Iron,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,40.49754272264235,{412EC3DE-3D83-4F7D-93FF-193AE0A573D2},"LINESTRING (-88.15137904648878 41.76988147384114,-88.15137849407154 41.769899483861714,-88.15137732419282 41.76993766647566,-88.15137564158228 41.76999258245532)",1c440c91-dd90-4696-8450-45f2865f5b58
4268,WM-4268,000000,Polyvinyl Chloride,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135108,Esri,32.65252792802358,{E5D04B5A-74DA-480C-A28C-8EB2BDE8AE52},"LINESTRING (-88.15297901966788 41.77002588323149,-88.15297504765945 41.7701154425735)",5c19ea4d-850d-4418-8baa-6c60e3634c63
4269,WM-4269,19740101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20170203223940,Esri,661.5770783949487,{6F9F5B6F-7D93-4276-BB39-3F619C63669B},"LINESTRING (-88.17762804325432 41.7779536748094,-88.17760143277867 41.777963080854875,-88.1773089939219 41.77806645098338,-88.17721889910447 41.778098296903714,-88.17717532099789 41.77811370142427,-88.17712549673813 41.77813147439564,-88.1770835225547 41.77814614906645,-88.1770344980146 41.778163478306304,-88.17701478132668 41.77817023301954,-88.17698426354617 41.77818123445165,-88.17695000941676 41.77819334273884,-88.17691993396713 41.77820397110502,-88.17687065050586 41.778221390858924,-88.17683904727 41.778231581347285,-88.17681736097923 41.778240517625605,-88.17677576470047 41.77824762964491,-88.17675534260975 41.77825111953453,-88.1767082344851 41.77825689778188,-88.17665609210945 41.77826329579774,-88.17661657503072 41.77826814257911,-88.17657605085931 41.77827311222295,-88.17650974425283 41.77828124385324,-88.17647996474695 41.77828489739187,-88.17640973652621 41.778294134658914,-88.17630182789404 41.77830674807111,-88.17625907050515 41.77831199366338,-88.17623321826207 41.778315164510204,-88.17610064252275 41.7781584252391,-88.17611515409357 41.778093751276984,-88.17579889329318 41.77771155670354)",9fd76518-7550-4a39-b901-87decc504416
